energy_kev,s2_bin_0,s2_bin_1,s2_bin_2,s2_bin_3,s2_bin_4,s2_bin_5,s2_bin_6
0.5,0.023159571245825402,0.014985775060409684,0.0032276910327988934,0.0004820488834196196,7.851637273549872e-05,2.86736844545582e-05,1.863275669574116e-05
0.51,0.023321930761256302,0.015243063513004562,0.003324690652668458,0.0004964326679927147,8.088350910959857e-05,2.831017494798055e-05,1.7804805912974286e-05
0.55,0.024285312810617656,0.016583633437027102,0.00382396083176552,0.000599100977373719,9.610424125849615e-05,3.173396315573618e-05,2.070158848107295e-05
0.6,0.025265213022302835,0.018214826931022762,0.004471548048933136,0.000739046582129002,0.00011741228184161956,3.7748574438094265e-05,2.1477644945389064e-05
0.65,0.0261267058810154,0.019795932425790762,0.005146770201159112,0.0008878896388292215,0.0001429232261133076,4.215748594640911e-05,2.4945941284908178e-05
0.7,0.027200610890105576,0.022032777063590615,0.006192307088230835,0.0011404383016985625,0.00018719392911195344,5.027586324274358e-05,2.7879262631531897e-05
0.75,0.0280512709773804,0.02411046062351972,0.007238413836089368,0.0014209684662818954,0.00023735954100369548,5.9632313210966624e-05,3.050632832645034e-05
0.8,0.02875885218871957,0.026205251935559205,0.00846520996176182,0.0017649202669763526,0.0003021264311450639,7.176623203099808e-05,3.456294475733812e-05
0.9,0.02974752219929691,0.031035359513446336,0.011727479762451611,0.0028011898799294305,0.000529522232336993,0.00011594906540749738,4.480427436589773e-05
1.0,0.02984257621620951,0.03538086183289491,0.015454718683900807,0.0042370960783964075,0.0008743700292259515,0.0001850762965327296,6.0832855865375346e-05
1.1,0.029056809962664975,0.03921567246550103,0.019862215762437508,0.006261378493002645,0.00146584659434498,0.0003114282214099234,8.830641849813803e-05
1.2,0.027563266331263526,0.04191699781138978,0.024358149661422336,0.008726792474721046,0.00227360592437566,0.0005081159654527795,0.0001296905902784834
1.3,0.025475480027399057,0.043467697142542824,0.02876460235017474,0.01166342452964481,0.003395705390751955,0.0008182955566751971,0.00019842199906348058
1.4,0.02310142052535025,0.04386322458990656,0.03270265054098488,0.014874136646631972,0.004846881338438361,0.0012692533837985686,0.00029939512078699384
1.5,0.020526807481321047,0.043183570450403316,0.036165509651393826,0.018377331283450083,0.00663936923255623,0.0018874603474747591,0.0004548971195351192
1.6,0.017858352147454248,0.04155430115601684,0.038899560563535066,0.02202182245043632,0.008811688214443326,0.002748384775017981,0.0006879978302150091
1.7,0.015336784801266046,0.03916167574176159,0.0406708955062091,0.02556156456300379,0.011321740908018334,0.0038470320509754463,0.001011728336955675
1.8,0.012992761994497204,0.036241708476562225,0.04155485417540848,0.02879336374658344,0.014018994161316134,0.005202203432946617,0.001454940896774204
1.9,0.010903482806109335,0.033064438982461426,0.04150557471408606,0.031500121475164324,0.016803556474823907,0.006766091101766497,0.0020071854874327056
2.0,0.009038352036799386,0.02970182923220017,0.040704792545834784,0.03373650247837662,0.01955385515898881,0.008542663694712132,0.0026976446745335613
2.1,0.007435458140907969,0.026342848572576592,0.03921753916943368,0.03529064104298647,0.022267336134444447,0.010504237303975905,0.0035289367140278528
2.2,0.006049702004778389,0.02308735906920079,0.03719818469748556,0.03626310932861924,0.024719552703899098,0.012591339555454783,0.004495437985236728
2.3,0.00493641704285557,0.020124029686594675,0.03485727269909737,0.03653361401062785,0.026787127248689514,0.014646564752628632,0.0055309389099613415
2.4,0.003986176017361236,0.017361736119208968,0.03224047909996687,0.036267243944157354,0.028545088362107195,0.016679319571135318,0.0066841555138545785
2.5,0.003211171342011062,0.014870924275962122,0.029486416440082187,0.035452530068947684,0.029866034793167663,0.01865501276703666,0.007885944014278796
2.6,0.0025697803356736692,0.012624074265488377,0.026681370868342512,0.034264025665299284,0.03076746906926866,0.020484308773155182,0.009160448261788207
2.7,0.0020489956644022347,0.010647389201844324,0.02392831980838775,0.03268658158351958,0.031228303538936308,0.022095228112804698,0.010431126198240432
2.8,0.0016298735306578827,0.00896658723162531,0.021290318171983354,0.030851569525149457,0.03128518099546187,0.023453208309284122,0.011653499556104596
2.9,0.0013027174300968645,0.007498447369201772,0.0187866204803878,0.028828808876657487,0.03095649730773503,0.02455292520596457,0.012811963500392685
3.0,0.001024483678126336,0.006247796845154162,0.016478188671726585,0.02669770607915519,0.030292792729870628,0.025343133597222643,0.013910302190219631
3.1,0.0008102529083627458,0.005171874026778935,0.014357125410671231,0.024511564750390055,0.029293188385082512,0.02583179193384527,0.014882988028974017
3.2,0.0006414744334202994,0.004274165631756783,0.012448285901569722,0.022290337125630964,0.02806225817759992,0.0260758388776005,0.015708668713906145
3.3,0.0005071911016923178,0.0035166413401281826,0.010718777589620952,0.020141486517871017,0.026638129160230783,0.026023761840066655,0.01641437788236865
3.4,0.00039943298677742433,0.002896540216764211,0.009200524705559616,0.018120472456436144,0.02510707934333146,0.02567996649868461,0.016921793298328987
3.5,0.0003141386375260353,0.0023838207357758266,0.00787545500740409,0.0161904297451961,0.023478009489247213,0.025113706836062833,0.017263722998302887
3.6,0.0002467805363166333,0.001943811202424764,0.006702069957235457,0.014402939405028814,0.021784809120768307,0.024365158572373737,0.017447142318473996
3.7,0.0001942996963346005,0.0015877640867507452,0.005699007076672912,0.01271686213081181,0.020085858378408546,0.023443730989518508,0.017502691227499007
3.8,0.0001537288290196658,0.0013041357603842019,0.004810800795063973,0.011199547044517397,0.018388337728506933,0.02239829325590343,0.017371222750332888
3.9,0.00012267099189758302,0.0010675430298644304,0.00406886474674821,0.00981566208081305,0.016752601180956377,0.02122191538661271,0.01712157788016789
4.0,9.601989895343783e-05,0.000868748679922819,0.003430216950845121,0.008537047955378891,0.01517993216147423,0.019986418725951575,0.016758467389286064
4.1,7.584529404222967e-05,0.0007076791633158922,0.00287502443081379,0.007435917667629716,0.013674903419077395,0.018701484533806732,0.016286023788303
4.2,6.0812360189557074e-05,0.0005762185556578636,0.0024100159347534176,0.0064358902357119305,0.012283625339360844,0.017403154524953005,0.01569896226119564
4.3,4.801181188702584e-05,0.0004684878885507584,0.0020257310759747016,0.00555721646434784,0.010955578300623893,0.01609538867766105,0.015063391252445962
4.4,3.814165914416313e-05,0.00038882533548891543,0.0016888655374830961,0.004789346989597081,0.009751753048115968,0.014798355455846995,0.0143490931468496
4.5,3.0128809932470318e-05,0.0003171348759746551,0.0014037322840976716,0.004112945136175156,0.008663272662974592,0.013564015478150416,0.013599388038733295
4.6,2.424161184430122e-05,0.0002561716952383519,0.0011760785207605364,0.0035158134339177602,0.007627304572917817,0.012359557385766034,0.01281812120553994
4.7,1.904079947054386e-05,0.00021087875430643557,0.0009812956590688228,0.0030127709250921003,0.0067029776012128605,0.011211184442537488,0.01202048016505677
4.8,1.576493291676044e-05,0.00017214104801416396,0.0008145188085138796,0.00256381965470612,0.005884084636424184,0.01014551931420323,0.011205915524917367
4.9,1.2756281228661536e-05,0.0001404897567921877,0.0006846688376635314,0.0021857099963188175,0.0051392492872506385,0.009144552661530903,0.010434076741532666
5.0,1.0177843915820119e-05,0.00011663200285077096,0.0005662404890352485,0.001858574540120959,0.0044937022396939995,0.008202134657294097,0.009657506820418008
